Event_ID,irwinID,Incid_Name,Incid_Type,Map_ID,Map_Prog,Asmnt_Type,BurnBndAc,BurnBndLat,BurnBndLon,Ig_Date,Pre_ID,Post_ID,Perim_ID,dNBR_offst,dNBR_stdDv,NoData_T,IncGreen_T,Low_T,Mod_T,High_T,Comment,_EVT_mean,_EVT_media,_EVT_major,LF20_EVT_2,LF20_EVT_1,LF20_EVT_3,LF20_EVT_4,maj_veg_cl,LF20_EVT_6,LF20_EVT_7,LF20_EVT_8,LF20_EVT_9,LF20_EVT10,LF20_EVT11,LF20_EVT12,LF20_EVT13,LF20_EVT14,LF20_EVT15,LF20_EVT16,LF20_EVT17,LF20_EVT18,x,y
WY4439510976120030816,,BLACKWATER,Wildfire,"13044",MTBS,Extended,"1470","44.395","-109.761",2003/08/16,"503702920010820","503702920040812","503702920030927","42","-9999","-970","-150","80","351","650",,7197.146440985340632,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-109.7647873710,44.3939138206
WY4393611033220030817,,MOSS RIDGE WFU,Wildland Fire Use,"13068",MTBS,Extended,"2947","43.936","-110.332",2003/08/17,"503802920030801","503802920040803",,"1","-9999","-970","-150","80","324","600",,7142.007017808632554,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-110.3318487370,43.9470197086
WY4413810951720030819,,BOULDER BASIN II,Wildfire,"13045",MTBS,Extended,"10029","44.138","-109.517",2003/08/19,"503702920000817","503702920040812","503702920030927","-9","-9999","-970","-150","90","274","500",,7193.621499368056902,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-109.5247601165,44.1334255976
MT4491211108020030820,,RATHBONE,Wildfire,"13014",MTBS,Extended,"2701","44.912","-111.080",2003/08/20,"503802920030801","503802920040718",,"4","1","-970","-150","105","333","600",,7246.589484078005626,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-111.0745641934,44.9248808194
WY4201211082720040908,,RYAN CREEK RX,Prescribed Fire,"10004845",MTBS,Extended,"1786","42.051","-110.853",2004/09/08,"503703120030709","503703120050714","503803120041006","-28","36","-970","-150","-15","133","300",,7146.011082057028943,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-110.8518982951,42.0651144537
MT4569911159220050413,,CEDAR HOLLOW,Wildfire,"10004969",MTBS,Initial,"1867","45.701","-111.573",2005/04/13,"503902820020517","703902820050501",,"8","22","-970","-150","20","380","9999",,7591.689203666230242,7125.000000000000000,7125.000000000000000,Inter-Mountain Basins Big Sagebrush Steppe,"7125","2125",Sh Inter-Mountain Basins Big Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 314: Big Sagebrush-Bluebunch Wheatgrass,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"230","151","41","0.901961","0.592157","0.160784",-111.5654593370,45.7282424566
ID4463411369720050718,,FALLS CREEK,Wildfire,"14229",MTBS,Extended,"2348","44.634","-113.697",2005/07/18,"504002920040716","704002920060714",,"-38","-9999","-970","-150","150","296","500",,7310.282511636743948,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-113.6938227486,44.6307566153
ID4345311114720050723,,BIG DRY CANYON COMPLEX WFU (BIG DRY CANYON),Wildland Fire Use,"14238",MTBS,Extended,"1619","43.453","-111.147",2005/07/23,"503803020050721","503803020060708",,"-16","-9999","-970","-150","150","269","450",,7207.603623387318294,7139.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-111.1443495227,43.4504884938
ID4454811369020050829,,PATTERSON,Wildfire,"14232",MTBS,Extended,"1042","44.548","-113.690",2005/08/29,"504002920040716","704002920060714",,"-53","-9999","-970","-150","100","300","9999",,7742.175101430706491,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-113.6901488620,44.5475194590
WY4303410908720060606,,WISE FLAT,Wildfire,"14756",MTBS,Extended,"1064","43.034","-109.087",2006/06/06,"503703020050714","503703020070618","503703020060903","60","-9999","-970","-150","110","184","320",,7177.605103534825503,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-109.0905137172,43.0318201938
WY4406610940720060619,,LITTLE VENUS,Wildfire,"15103",MTBS,Extended,"33490","44.066","-109.407",2006/06/19,"503702920050714","703702920070626",,"25","-9999","-970","-150","150","350","600",,7302.747066908352281,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-109.4168151764,44.0392972697
WY4319610993520060626,,JIM CREEK WFU,Wildfire,"15125",MTBS,Extended,"2835","43.196","-109.935",2006/06/26,"503703020050714","503703020070618",,"87","-9999","-970","-150","170","303","500",,7129.154757235861325,7070.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-109.9291512202,43.2021764550
WY4462411071520060717,,MAGPIE,Prescribed Fire,"15432",MTBS,Extended,"3745","44.624","-110.715",2006/07/17,"503802920060708","503802920070711",,"9","1","-970","-150","115","245","430",,7112.986467236467433,7050.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-110.7329857993,44.6170436753
MT4674611331320060718,,PACKER GULCH,Wildfire,"15334",MTBS,Extended,"3003","46.746","-113.313",2006/07/18,"504002820050719","504002820070725","504002820060924","24","-9999","-970","-150","200","342","550",,7149.213894237890599,7125.000000000000000,7125.000000000000000,Inter-Mountain Basins Big Sagebrush Steppe,"7125","2125",Sh Inter-Mountain Basins Big Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 314: Big Sagebrush-Bluebunch Wheatgrass,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"230","151","41","0.901961","0.592157","0.160784",-113.3008791504,46.7444381816
MT4667911391620060718,,WOODCHUCK,Wildfire,"15335",MTBS,Extended,"1092","46.679","-113.916",2006/07/18,"504102820050726","504102820070716","504102820060814","14","-9999","-970","-150","90","220","400",,7110.434427901284835,7106.000000000000000,7106.000000000000000,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,"7106","2106",Sh Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,Shrub,Shrubland,"612",Deciduous Shrubland,SRM 421: Chokecherry-Serviceberry-Rose,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"117","87","61","0.458824","0.341176","0.239216",-113.9138249764,46.6777345528
MT4536911086620060729,,BIG CREEK,Wildfire,"15085",MTBS,Extended,"13424","45.369","-110.866",2006/07/29,"503802920060708","503802920070711","503802920061012","49","-9999","-970","-150","150","323","550",,7175.941797451152524,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-110.8578399684,45.3588108024
WY4352111000920060804,,PURDY,Wildfire,"15126",MTBS,Extended,"17846","43.521","-110.009",2006/08/04,"503803020060708","503803020070625",,"96","-9999","-970","-150","150","334","570",,7152.397489904780741,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-110.0549426449,43.5553751605
WY4478711005120060815,,STINKY,Wildfire,"10014144",MTBS,Extended,"1022","44.789","-110.05",2006/08/15,"503802920060708","503802920070711",,"29","45","-970","-150","100","305","550",,7161.525927533087270,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-110.0604750628,44.7829288119
WY4335611061020060816,,HORSE CREEK,Wildfire,"15127",MTBS,Extended,"1038","43.356","-110.610",2006/08/16,"503803020060809","503803020070625","503803020060926","-55","-9999","-970","-150","5","220","460",,7197.034963534963936,7145.000000000000000,7145.000000000000000,Rocky Mountain Subalpine-Montane Mesic Meadow,"7145","2145",He Rocky Mountain Subalpine-Montane Mesic Meadow,Herb,Grassland,"601","Alpine Dwarf-Shrubland, Fell-field and Meadow",SRM 409: Tall Forb,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,"255","163","82","1.000000","0.639216","0.321569",-110.6097541547,43.3565807772
WY4405111079420060819,,HECHTMAN WFU,Prescribed Fire,"15430",MTBS,Extended,"1483","44.051","-110.794",2006/08/19,"503802920050721","503802920070812",,"18","-9999","-970","-150","110","319","570",,7163.614380066046579,7056.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-110.7943549648,44.0497423125
MT4525711043720060821,,PASSAGE FALLS,Wildfire,"15086",MTBS,Extended,"6837","45.257","-110.437",2006/08/21,"503802920060708","503802920070711",,"33","-9999","-970","-150","165","329","550",,7194.434891512963077,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-110.4380739357,45.2622483526
MT4550111032120060821,,JUNGLE,Wildfire,"15087",MTBS,Extended,"23846","45.501","-110.321",2006/08/21,"503802820050721","503802820070711","503802820061012","45","-9999","-970","-150","120","320","565",Only avail perim img snow-covered. External boundary difficult to find  best gue,7356.373445763802920,7139.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-110.2313386747,45.5602482747
MT4559210981020060822,,DERBY,Wildfire,"14858",MTBS,Extended,"200993","45.592","-109.810",2006/08/22,"503802820060708","503802820070711","503802820061012","-12","-9999","-970","-150","20","140","340",2 perimeter img s  post img  pre- and post-dNBR req to delineate due to size of,7196.871660759868973,7126.000000000000000,7125.000000000000000,Inter-Mountain Basins Big Sagebrush Steppe,"7125","2125",Sh Inter-Mountain Basins Big Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 314: Big Sagebrush-Bluebunch Wheatgrass,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"230","151","41","0.901961","0.592157","0.160784",-109.8293999773,45.5851383187
MT4504711272820060823,,CLARKS CANYON,Wildfire,"15070",MTBS,Extended,"14858","45.047","-112.728",2006/08/23,"504002920050820","504002920070911","504002920060924","30","-9999","-970","-150","160","310","520",Primarily used fire perimeter img 06/267 to delineate.,7152.978907946970139,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-112.6933336181,45.0808830811
WY4330710995320060823,,BATTLE MOUNTAIN,Wildfire,"15128",MTBS,Extended,"1053","43.307","-109.953",2006/08/23,"503703020050714","503703020070618",,"92","-9999","-970","-150","170","336","560",,7132.757371524852715,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-109.9606953114,43.3047273576
WY4290311044220070621,,HORSE CREEK,Wildfire,"16150",MTBS,Extended,"8149","42.911","-110.441",2007/06/21,"503703020040812","503703020080807",,"4","0","-970","-150","90","328","600","interior edges unscarred so difficult to delineate.

Adjusted burn severity thresholds (9/8/2021)
-cwoody",7169.142372510395944,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-110.4698419547,42.9047344378
WY4426210947320070625,,CITADEL,Wildfire,"10004704",MTBS,Extended,"1655","44.32","-109.517",2007/06/25,"503802920060809","503702920080807","503802920070711","-8","41","-970","-150","30","225","450",,7226.164652162235143,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-109.5273804730,44.3243827200
MT4471311115120070627,,MADISON ARM,Wildfire,"16113",MTBS,Extended,"3564","44.713","-111.151",2007/06/27,"503802920060809","503802920080729",,"38","-9999","-970","-150","150","377","650",,7173.216555340532977,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-111.1548697717,44.7120940033
WY4323710993220070711,,SALT LICK,Wildfire,"16151",MTBS,Extended,"2527","43.237","-109.932",2007/07/11,"503803020070625","503803020080729",,"-28","-9999","-970","-150","65","251","475",Followed perimeter provided by Forest Service  modified based upon landsat image,7199.033996829311036,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-109.9376472157,43.2351255233
MT4570511320220070712,,PATTENGAIL CREEK,Wildfire,"16103",MTBS,Extended,"13471","45.705","-113.202",2007/07/12,"504002820060722","504002820080711",,"26","-9999","-970","-150","150","377","650",,7142.236396354751378,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-113.2494227331,45.7170208725
